image,xmin,ymin,xmax,ymax,label
112.jpg,1038.899470899471,638.3294462316176,1067.3439153439153,673.9059168198529,missedlabel
112.jpg,1096.4091693535051,509.4635643095129,1127.2240565062832,549.7835462143843,missedlabel
112.jpg,1234.0882523148148,0,1266.0882523148148,26.553538243910843,missedlabel
116.jpg,1127.469040247678,446.35303899082567,1158.5681114551082,482.70086009174315,rbc
116.jpg,1084.815099139318,483.34669868242275,1118.256610963642,517.9462410165188,rbc
116.jpg,1147.1128262749355,422.5778371431189,1193.2389875925032,472.1704968904194,missedlabel
115.jpg,297.0697884416925,231.16608371559636,575.9591073271415,441.4394208715597,ep
115.jpg,1000.2992519844328,338.3096381739566,1125.1426214742603,415.52261473003193,missedlabel
115.jpg,1110.6223412453758,157.04276275634766,1153.7098874845867,199.04277962132505,pus
115.jpg,1102.30462465814,119.69451638926631,1139.2054903675996,157.75401295677202,rbc
118.jpg,1154.5890329688098,440.85833565098983,1280,610.3513371278964,ep
118.jpg,819.9236732968136,130.53605893720274,874.9195749361577,167.70841225352922,pus
118.jpg,884.0189115845645,46.55440398668869,927.6312066665316,80.74312075629132,pus
118.jpg,872.7902821855229,82.25869840417369,929.3296264478179,114.1834433021329,pus
118.jpg,1144.2579432057837,0,1185.4833530418493,42.62864431486881,pus
118.jpg,922.2407878689869,0,1135.3276731148887,223.45158755466477,ep
118.jpg,1123.2223913378546,573.8322529039885,1123.2223913378546,573.8322529039885,point-pus
118.jpg,1070.6124768803945,532.7796213250411,1070.6124768803945,532.7796213250411,point-pus
118.jpg,1060.0904554562267,561.1743585686935,1060.0904554562267,562.2796048616109,point-pus
118.jpg,487.70144837918275,0,737.9357178048584,188.8112299938769,ep
118.jpg,454.12276282979406,262.2116876597808,500.2488185730373,311.8043474070813,pus
118.jpg,266.24111541787323,356.39934785960736,315.82668340773813,417.5251707867027,pus
118.jpg,223.24497642173424,578.3306791187696,279.749463330518,637.1499538814448,pus
120.jpg,1147.516124871001,432.4211009174312,1175.3373323013418,466.31972477064227,rbc
120.jpg,1092.013673890609,418.1027666284404,1120.9997420020638,452.77624713302754,rbc
120.jpg,1077.1744123309652,618.3574201774504,1110.9169119396738,643.1352464087398,rbc
120.jpg,1119.4170536635709,484.1958715596331,1143.6840815273479,508.38440366972475,rbc
120.jpg,742.1033281733746,255.15554080154513,779.4601393188854,281.780721873491,rbc
120.jpg,848.7520639834881,315.13433954007724,882.3108875128997,342.6499735936746,rbc
120.jpg,964.146647399819,394.99666525070137,989.5572178760829,424.8387705138593,rbc
120.jpg,890.3715135336229,250.5686498855835,926.119296472812,281.70823798627003,rbc
120.jpg,697.2458499235843,241.78149805134439,726.0747139438545,272.9210861520309,rbc
120.jpg,465.37966537966537,233.98283669059285,499.97425997425995,269.7357322989667,rbc
120.jpg,972.3316049727182,341.35060589958636,999.5908280629961,374.55529368681067,rbc
120.jpg,1210.2434559978506,510.81884033203124,1248.169345754795,541.6517996036305,missedlabel
120.jpg,987.0900168444113,392.37178193933823,1010.7936843791335,417.27531135110286,missedlabel
120.jpg,953.1147073412698,414.8753285845588,981.5591517857143,443.3365050551471,rbc
121.jpg,575.5601135190918,76.46052178899083,620.5183178534572,123.63466169724771,rbc
121.jpg,688.9895510835913,237.11981077981653,733.1621517027863,281.8664277522936,rbc
121.jpg,697.0749484004128,385.0268635321101,748.6268059855521,430.6187786697248,rbc
121.jpg,782.6447368421052,366.81270068807345,827.8196594427245,410.9957855504587,rbc
121.jpg,891.3157894736843,461.83894782110093,939.8606811145511,501.04235951834863,rbc
121.jpg,1049.6751805985552,470.4015911697248,1096.908926728586,516.2698537844037,rbc
121.jpg,1105.3947368421054,614.8766198394495,1152.7476780185757,657.0494122706423,rbc
121.jpg,1143.1478328173373,682.7032826834863,1183.8800309597523,720,rbc
121.jpg,737.982714138287,583.1463302752294,782.8325593395252,630.8731651376146,rbc
121.jpg,551.4663312693498,324.30034403669725,594.1219040247678,372.3739678899083,rbc
121.jpg,74.10385245736808,506.22084097785864,121.38309654520593,548.8935922583398,rbc
121.jpg,280.737880318935,647.7769549127574,321.09825827501606,696.216314180492,rbc
121.jpg,705.7571840814028,521.6258916440217,746.1176148246461,563.145342444937,rbc
126.jpg,1065.5660037924536,0,1218.9004300219615,174.78947368421058,ep
126.jpg,231.69358206478339,84.80550259751257,442.4050574746194,276.5476900975126,ep
126.jpg,329.7743449364543,50.413051858373855,386.27888463240026,91.9325026592892,pus
126.jpg,894.9292149292149,150.39473684210526,1016.0102960102959,236.89359267734557,ep
126.jpg,1150.242813404923,136.03318936764782,1203.2878936414093,179.85926752505097,pus
126.jpg,969.1978362290861,65.68079479226259,969.1978362290861,65.68079479226259,point-ep
126.jpg,1010.9309644465895,111.81351790439074,1010.9309644465895,111.81351790439074,point-ep
126.jpg,381.66625316722974,177.71739046633652,426.6392789273649,223.85014877493924,pus
128.jpg,629.9962590299277,217.74194380733948,673.7137512899897,251.65140481651378,rbc
128.jpg,1110.889834881321,11.717996288025109,1143.0833333333335,50.08846798044423,rbc
128.jpg,1184.410474716202,87.59949752535007,1218.0559855521153,122.10481198696282,rbc
128.jpg,1228.4949690402477,573.9471782955094,1267.2171052631577,607.1130583051666,rbc
128.jpg,1105.0438596491226,304.0759340294544,1141.5608875128999,331.83407321342344,rbc
128.jpg,880.3071234788937,294.65039911274744,914.652519408698,320.3862679563012,rbc
128.jpg,761.4009757157454,630.9012335526315,799.9212780218843,659.3652138157895,rbc
128.jpg,945.7953457344328,189.96384791324013,973.415601398736,219.80595317639805,rbc
128.jpg,864.1784633405726,634.9531571237665,893.0073273608429,668.3993461835847,rbc
128.jpg,721.1875402187902,633.7998038494887,759.2415942728443,669.5526994578626,rbc
128.jpg,691.562487431628,672.271167048055,728.4633531410874,706.870709382151,rbc
14.jpg,734.3534571723425,100.01403911154033,791.4153766769865,143.63492274263638,pus
14.jpg,1123.7418872214987,350.4880801846934,1188.4203581685772,418.4097650591502,pus
14.jpg,1149.6781435982791,18.563738079430223,1203.2617349295485,67.48047365403187,pus
14.jpg,1193.377721370222,0,1251.9326593326139,31.441217121325042,pus
14.jpg,1193.377721370222,0,1251.9326593326139,31.441217121325042,missedlabel
14.jpg,990.6453259864365,234.8849005448191,990.6453259864365,234.8849005448191,point-pus
14.jpg,950.6617987053021,216.9901476408306,950.6617987053021,216.9901476408306,point-pus
14.jpg,831.8627533783783,284.124747479262,880.2951858108108,336.02406098040615,pus
14.jpg,312.3397846786519,281.73571511973506,363.07854101311125,341.7082375672644,pus
14.jpg,218.62322813885308,152.50075380266523,280.89349840912337,221.69983847085746,pus
14.jpg,163.61201016865078,468.3812113683364,213.38978794642858,526.4894285673254,missedlabel
162.jpg,1133.6755532631414,432.4392513401559,1176.7630995023524,475.38908686647176,pus
161.jpg,862.6409945101351,191.03546868854585,909.920238597973,231.40161900989526,pus
161.jpg,957.1446066602316,394.01946798014694,1002.1175796332045,443.6121277274474,pus
161.jpg,528.9129464285713,158.00114374575406,570.426459942085,201.8272483005131,pus
161.jpg,460.68475255389313,120.60070367808746,507.963996641731,166.73340919197832,pus
161.jpg,448.2471042471042,1.2816161411032252,510.5173745173745,30.348827021618458,pus
161.jpg,980.0429335585585,554.8798627002287,1031.9348254504503,606.7791762013729,pus
161.jpg,412.47189963400893,353.46113233762696,455.13860149211706,399.59383785151783,pus
161.jpg,337.79153972611,578.6052794991151,380.4581887970559,625.8913382872837,pus
161.jpg,456.18192969755466,558.7242717961152,508.07382158944654,610.6236380919712,pus
161.jpg,551.7289052445302,501.7723447332666,603.6207971364221,546.7517497675915,pus
161.jpg,515.6242283019626,539.0354858677774,561.7503896195302,587.4748451355119,pus
164.jpg,1060.6924040838876,349.5271686159844,1119.7997127691528,405.895589668616,pus
164.jpg,1218.2741304742299,307.353313840156,1267.831145617973,358.7480506822612,pus
164.jpg,1082.9251848055926,459.91607356675655,1138.1655949859257,519.6002840930723,pus
164.jpg,1141.0749471704962,443.8663490994399,1192.8479810485317,504.65585651360516,pus
164.jpg,1022.32663265972,219.19870857699803,1079.7767280280923,265.61976120857696,pus
164.jpg,1157.0061170511065,683.4675823010896,1216.6657964592443,720,pus
164.jpg,1236.8599096408755,613.9901974326685,1280,651.5690773411801,pus
164.jpg,914.8870029284834,48.56908697831003,914.8870029284834,48.56908697831003,point-pus
164.jpg,896.9996532059187,85.41118421052632,896.9996532059187,85.41118421052632,point-pus
164.jpg,481.38101109741064,683.305953176398,481.38101109741064,683.305953176398,point-pus
164.jpg,472.96345175709,560.1480584395559,472.96345175709,560.1480584395559,point-pus
164.jpg,557.1393341553637,542.2533055355674,557.1393341553637,542.2533055355674,point-pus
164.jpg,510.8426132860666,620.1480584395559,510.8426132860666,620.1480584395559,point-pus
164.jpg,1006.6203672981017,85.67162429495316,1049.2870691562098,122.57782038289297,rbc
164.jpg,316.4856280666827,393.7448675998015,377.60276277952056,454.87074332160864,pus
164.jpg,511.23129826254825,578.6327566325801,511.23129826254825,578.6327566325801,point-pus
164.jpg,1107.493778655888,229.47942137554526,1157.079399432915,269.8455716968947,pus
164.jpg,1138.436755952381,202.12932455730657,1179.9502694658943,237.8821673709686,pus
164.jpg,1173.9259259259259,166.96944709329043,1220.1481481481478,219.14823443244487,missedlabel
164.jpg,935.6191173735119,59.50589980181526,987.7672293526786,118.80000840130974,missedlabel
167.jpg,1173.5599584507918,324.0876299912005,1206.7042247886463,361.66656049464416,rbc
167.jpg,828.6856046740136,84.46381578947368,869.5635668734586,124.2532894736842,rbc
167.jpg,912.8614870722873,169.83223644055818,953.7394492717324,205.20067435816713,rbc
167.jpg,932.7743839588471,114.0427713896099,976.9667727920777,149.4111840097528,rbc
167.jpg,427.9090974079029,85.90175723100033,472.1014862411335,125.39637458161768,rbc
167.jpg,481.58223042665094,341.67661123294346,527.4369196434312,385.06010903996105,rbc
167.jpg,1168.6834187511522,202.19123358475534,1211.7709649903632,249.00945643374794,rbc
167.jpg,1043.5051706034217,602.2462993421052,1077.201807664149,640.5333059210526,rbc
167.jpg,1151.5058241835584,393.99200718790223,1197.631985501126,444.73802020948045,rbc
167.jpg,686.8400171935328,410.6602002455932,737.57872074083,453.33295152607445,rbc
167.jpg,647.5229850386099,275.5846849524457,689.0364985521236,317.104135753361,rbc
167.jpg,430.84004987129987,234.80667051406968,486.19140122265117,282.09267650752645,rbc
167.jpg,982.3766615387708,673.0482322989667,1028.5028228563383,720,rbc
167.jpg,52.05664439551158,150.31237332062534,102.79540072997104,194.13847787538438,rbc
167.jpg,1.5650274995978122,479.7769050510852,51.150595489462674,525.909610564976,missedlabel
167.jpg,203.5864603442728,469.75402133688505,255.4783522361647,521.6533348380292,missedlabel
167.jpg,225.38656290218788,281.7906341901906,284.1973737129987,339.4565556785881,missedlabel
167.jpg,254.92924886381914,387.3741586366562,318.3526546915218,439.27347213780035,missedlabel
171.jpg,1083.4512497524174,465.55059255261637,1138.691761081024,521.919013605248,pus
171.jpg,1212.9304581423519,319.6353886773479,1265.9612842829192,361.6353549473931,pus
171.jpg,1142.1194809951085,446.9076053849903,1206.1984296310518,510.4723897417154,pus
171.jpg,1139.9098969553427,680.5185185185186,1208.4080136708174,720,pus
171.jpg,488.74643572749693,674.8849326685855,488.74643572749693,674.8849326685855,point-pus
171.jpg,513.9992100801479,622.2532894736843,513.9992100801479,622.2532894736843,point-pus
171.jpg,472.96345175709,554.8848844829358,472.96345175709,554.8848844829358,point-pus
171.jpg,511.89484432799014,546.4638157894736,511.89484432799014,546.4638157894736,point-pus
171.jpg,560.2959309494452,627.516511615954,560.2959309494452,627.516511615954,point-pus
171.jpg,570.8179523736128,549.6217105263158,570.8179523736128,549.6217105263158,point-pus
171.jpg,1057.4007144364728,346.4741293341944,1120.3748204783965,409.4741293341944,pus
171.jpg,896.9996532059187,83.30592908357319,896.9996532059187,83.30592908357319,point-pus
171.jpg,914.8870029284834,48.56908697831003,914.8870029284834,48.56908697831003,point-pus
171.jpg,136.37410513191762,439.2734708807834,381.9957267535392,664.17054884712,ep
171.jpg,1132.8357263513512,250.21168724077518,1132.8357263513512,250.21168724077518,point-pus
171.jpg,1156.9970640283138,215.0629290617849,1156.9970640283138,215.0629290617849,point-pus
171.jpg,1191.0424710424709,190.8981860966104,1191.0424710424709,190.8981860966104,point-pus
171.jpg,1023.8902429214928,221.70827234473327,1079.2415942728442,265.53432410478047,missedlabel
171.jpg,544.1785312097812,583.0263325496996,544.1785312097812,583.0263325496996,point-pus
170.jpg,940.2692896087108,381.73478701704886,981.1472518081558,421.52426070125944,pus
169.jpg,529.3349765913996,110.33225290398849,570.2129387908446,146.80593711451482,pus
169.jpg,499.54162813213054,328.94025645711497,550.3627690846583,373.44948525828454,pus
174.jpg,790.5333082889545,122.09423856382016,824.782316072555,153.33645488597728,rbc
174.jpg,373.0794146460713,83.31988608674463,404.0140463700232,114.17706810428851,rbc
174.jpg,326.79986850724407,296.72698974609375,367.12535883554256,329.88488448293583,rbc
174.jpg,1070.2279890099048,532.6402619716948,1104.477097941779,564.6928598206874,rbc
174.jpg,1070.6589561139838,414.23772785863446,1104.908065045858,449.6061151813113,rbc
174.jpg,1174.207188813147,370.0349984122531,1206.5910189128908,400.9823499683284,rbc
174.jpg,1196.787281971137,265.94825337132977,1226.6171216752061,295.7903586344877,rbc
174.jpg,593.9339252878431,626.5847393429999,631.4974608535027,657.5320403041429,rbc
174.jpg,385.7361282367448,545.5690781442743,425.50924784217017,583.14805924265,rbc
174.jpg,828.6593013062577,320.279620923494,870.6420049514487,358.9638483147872,rbc
174.jpg,726.7011911413379,293.9901641042609,764.2647267069976,331.5690946077045,rbc
174.jpg,814.1915989133786,382.59542686060854,845.1261800631936,412.43753212376646,rbc
174.jpg,538.7422050957207,479.8318241215407,582.561989724099,523.6579286762997,rbc
174.jpg,1044.948947273166,601.6991533851187,1092.228296935328,647.8318061042978,rbc
174.jpg,126.92924886381917,496.3077966615865,169.5958979347651,540.1339012163455,rbc
174.jpg,158.69583785794723,597.3604462577767,204.82199917551478,641.1864980178239,rbc
174.jpg,97.11200304657335,679.8226888207058,146.6975710364382,720,rbc
174.jpg,1226.2716393849207,266.5270756261489,1254.716083829365,311.5906231330423,missedlabel
174.jpg,1260.3316049727182,436.13648825252756,1280,472.89882309857535,missedlabel
174.jpg,327.33685980902777,442.77178193933827,374.74430338541663,485.4635466452206,missedlabel
173.jpg,1008.0491307689176,622.9141073840403,1054.451103641914,673.756246377153,pus
173.jpg,798.604880331373,573.6246666266904,837.2731573427787,616.7299297845851,pus
173.jpg,392.62806334771886,1.4375164634303041,452.287742755857,35.70065749318976,pus
173.jpg,792.3361542407197,25.062562150564805,845.3669803812868,74.09132818032427,pus
173.jpg,505.5026707960851,253.88488408138878,553.0094862631012,295.88490094636614,pus
173.jpg,227.74845869297164,341.0954276637027,274.15043156596795,389.7269728811164,pus
173.jpg,190.02712700369915,429.8585851568925,229.80024660912454,464.121726186652,pus
173.jpg,306.3477345194976,392.17437503212375,454.3921410199599,550.2269728811165,ep
173.jpg,1253.0374682105426,443.85078788593734,1280,491.3770868104337,pus
173.jpg,465.57175506704687,0.6480343467310855,510.8688853460235,23.85856066252056,pus
173.jpg,636.7162700143317,27.6312591374269,712.2503422258608,75.20682565789473,pus
173.jpg,718.0468870414611,666.6743750321237,765.5537025084773,702.0427623548006,pus
173.jpg,919.0958307644883,358.0427952816612,919.0958307644883,358.0427952816612,point-ep
173.jpg,829.658889488286,430.67437422902964,829.658889488286,430.67437422902964,point-ep
173.jpg,1034.8376811035757,327.51646343030427,1034.8376811035757,327.51646343030427,point-ep
173.jpg,618.2984620645807,415.9111838089793,656.9667390759864,461.22699014764083,pus
173.jpg,1040.6108957730053,526.6510293292781,1131.7100300635457,587.7769050510852,missedlabel
173.jpg,433.4391534391534,184.0235294117647,433.4391534391534,184.0235294117647,point-ep
173.jpg,431.1816922949735,85.76470588235294,431.1816922949735,85.76470588235294,point-ep
173.jpg,632.0988343253968,204.35294117647058,632.0988343253968,204.35294117647058,point-ep
173.jpg,314.86419710028105,244.9835285500919,317.23458555514213,246.16944709329042,point-ep
173.jpg,21.728430369543645,156.07059663660385,223.20987568204362,381.3882527429917,ep
173.jpg,289.9470899470899,570.2541529756434,343.28042328042324,618.8752932559742,missedlabel
173.jpg,0,482.1882688993566,252.21871253926918,671.9294815602021,missedlabel
175.jpg,545.3283995453145,284.49016450580797,577.367924437423,323.174341302169,pus
175.jpg,608.0981652061457,420.7347701520715,641.2424315440003,458.31375125044735,pus
175.jpg,815.7029260186914,303.36638242784767,860.3804753012245,340.9453129312913,pus
175.jpg,633.0129959457865,442.9560177154243,690.4630913141589,483.8507882874843,pus
175.jpg,732.9880789534526,261.27960446006375,771.656457113132,302.17437503212375,pus
175.jpg,1246.5664447826757,6.726981715152138,1280,39.884876451994245,missedlabel
175.jpg,986.4891410103268,393.99013077585323,1028.471844655518,431.56911187422907,pus
175.jpg,712.2642625884813,336.9577002623534,756.084152791184,384.2437062558102,pus
175.jpg,557.4671814671814,430.2940671034754,598.980694980695,478.73342637120993,pus
175.jpg,524.4101235722329,331.3283924652728,570.5362848898005,384.3810064459829,pus
175.jpg,167.3445041023166,96.43593494406554,219.2363959942085,142.56866685531233,pus
175.jpg,770.4711103402509,629.104118993135,814.2908949686292,677.5434782608695,pus
175.jpg,1119.7742487185847,654.9035630170036,1164.8113580935847,705.8965403837317,pus
175.jpg,1162.3563316385582,211.86354664522057,1220.4303333746693,275.9011937040441,pus
175.jpg,566.4621517443783,35.90119413488051,620.9805979249338,90.45176427504596,pus
175.jpg,225.80599604208,71.13882309857536,270.84305116360775,116.20237060546874,missedlabel
180.jpg,857.5373732434592,75.64511016934937,901.9294726038704,119.85564491762753,pus
180.jpg,389.17450777606535,59.72083732740123,438.89090728284714,105.03661836859673,pus
180.jpg,293.78328401627107,328.49996516950876,417.1294983661788,464.2856234425921,ep
180.jpg,280.43733623612826,421.20067435816713,323.5248824753391,465.4111838089793,pus
180.jpg,974.8623420160296,106.46383185135691,974.8623420160296,106.46383185135691,point-pus
180.jpg,719.940813810111,18.911192442241468,776.2860665844636,70.85855243080542,pus
180.jpg,802.3017493834772,556.9901637027139,802.3017493834772,556.9901637027139,point-ep
180.jpg,891.7385943279902,662.2533537212171,891.7385943279902,662.2533537212171,point-ep
180.jpg,722.3345984895191,592.7796695106908,722.3345984895191,592.7796695106908,point-ep
180.jpg,791.7797279593095,700.1480905633224,791.7797279593095,700.1480905633224,point-ep
180.jpg,1009.237877944909,167.24678316546382,1055.3639336881522,216.8394429127643,pus
180.jpg,434.76626347329466,49.47940503432494,463.59502191924065,84.07894736842105,pus
180.jpg,788.1527233148327,345.9040331807781,827.3599657134813,386.50443363844397,pus
180.jpg,754.9446589446588,364.30779708059214,805.1068211068211,416.2071105817363,pus
180.jpg,1177.2840195105819,683.2235638786765,1177.2840195105819,683.2235638786765,point-ep
180.jpg,1072.310474537037,459.6000344669118,1072.310474537037,459.6000344669118,point-ep
180.jpg,991.0406332671957,572.5411937040441,991.0406332671957,572.5411937040441,point-ep
180.jpg,611.7813740079365,400.8705882352941,611.7813740079365,400.8705882352941,point-ep
180.jpg,721.2698412698412,447.1764878216912,721.2698412698412,447.1764878216912,point-ep
180.jpg,689.6649718915344,293.57650505514704,689.6649718915344,293.57650505514704,point-ep
180.jpg,861.2346023478835,249.52944623161764,861.2346023478835,249.52944623161764,point-ep
180.jpg,589.2063492063492,138.8470760569853,589.2063492063492,138.8470760569853,point-ep
180.jpg,842.0459242724867,400.8705882352941,842.0459242724867,400.8705882352941,point-ep
180.jpg,1002.3280423280423,147.8823615579044,1002.3280423280423,147.8823615579044,point-pus
180.jpg,500.03534226190476,534.1412109375,500.03534226190476,534.1412109375,point-pus
180.jpg,478.56088014632934,486.7059168198529,479.74610150049597,486.7059168198529,point-pus
180.jpg,567.3932963376323,67.52470566693475,630.2081834904101,122.0753029497932,pus
180.jpg,1165.9401041666665,303.6847231158088,1215.7178819444443,353.49178193933824,missedlabel
181.jpg,535.2212586340207,466.37710327386395,563.9462557440701,496.21920853702187,rbc
181.jpg,824.937114673243,193.83223644055818,846.4808877928484,215.93751646343028,rbc
181.jpg,1260.5869297163995,351.3693060029088,1280,374.5798323186982,rbc
181.jpg,1121.9699043728826,547.9141073840403,1148.4853174431662,565.598351640311,rbc
181.jpg,1056.7914809835215,311.9210526315789,1076.877751313415,341.7631578947369,rbc
181.jpg,959.6979820222007,337.42451864631005,989.6800343870656,365.10415251358694,rbc
181.jpg,466.4504831282175,683.1809554110948,502.1982660674067,720,rbc
181.jpg,73.3350489161036,33.003432494279174,106.77650795326575,67.60297482837528,rbc
